,group,batch_group_number,only_female_owns_enterprises,number_enterprises_hh_C,child_under_6,treatment,shock_any,miss_shock_any,Age_C,Married_C,Muslim_C,HH_Size_C,Years_Education_C,Financial_Control_C,homeowner_C,miss_Age_C,miss_Married_C,miss_Muslim_C,miss_HH_Size_C,miss_Years_Education_C,miss_Financial_Control_C,miss_homeowner_C,No_Drain_C,miss_No_Drain_C,all_hh_enterprise_profits,female_entreprise_profits,miss_number_enterprises_hh_C,sec_loanamount1,sec_loanamount2,sec_loanamount3,sec_loanamount4,sec_loanamount5,sec_loanamount6,miss_sec_loanamount1,miss_sec_loanamount2,miss_sec_loanamount3,miss_sec_loanamount4,miss_sec_loanamount5,miss_sec_loanamount6
93,520,4.0,0.0,2.0,1.0,1.0,1.0,0.0,32.0,1.0,0.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850.0,350.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,198/4,5.0,1.0,1.0,0.0,1.0,1.0,0.0,39.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,198/7,5.0,1.0,1.0,0.0,0.0,1.0,0.0,45.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,198/4,5.0,0.0,3.0,1.0,1.0,1.0,0.0,26.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,150.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,198/4,5.0,0.0,3.0,1.0,1.0,1.0,0.0,49.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.6924,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,198/4,5.0,0.0,2.0,0.0,1.0,1.0,0.0,27.0,1.0,0.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,198/7,5.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,1.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,534,5.0,1.0,2.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3385.0,1920.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,534,5.0,0.0,2.0,0.0,1.0,0.0,0.0,38.0,1.0,0.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.0,1080.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,534,5.0,0.0,3.0,0.0,1.0,1.0,0.0,29.0,1.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,200/5,6.0,1.0,2.0,0.0,0.0,1.0,0.0,27.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,200/5,6.0,1.0,1.0,0.0,0.0,1.0,0.0,31.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,200/2,4.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,200/3,4.0,0.0,2.0,1.0,0.0,1.0,0.0,23.0,1.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1398.0,348.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,200/3,4.0,0.0,2.0,0.0,0.0,1.0,0.0,27.0,1.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1230.7693,750.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,200/3,4.0,0.0,3.0,0.0,0.0,1.0,0.0,38.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1201.5385,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,200/3,4.0,0.0,2.0,1.0,0.0,1.0,0.0,37.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,820.0,120.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,511/2,3.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,1.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,675.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,511,3.0,0.0,3.0,0.0,0.0,1.0,0.0,36.0,1.0,0.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2720.0,425.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,511,3.0,1.0,1.0,0.0,0.0,1.0,0.0,45.0,1.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,533,5.0,0.0,2.0,0.0,1.0,1.0,0.0,37.0,1.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4914.231,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,533/2,5.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,533/2,5.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,8.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,533,5.0,1.0,1.0,0.0,1.0,1.0,0.0,46.0,1.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,533,5.0,1.0,1.0,0.0,1.0,1.0,0.0,29.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,475,2.0,1.0,2.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1200.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,474,2.0,0.0,2.0,0.0,1.0,1.0,0.0,38.0,1.0,0.0,2.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,100.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,474,2.0,0.0,2.0,1.0,1.0,1.0,0.0,36.0,1.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960.0,360.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,475,2.0,0.0,3.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,474,2.0,0.0,3.0,1.0,1.0,1.0,0.0,25.0,1.0,0.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,506,2.0,0.0,2.0,1.0,0.0,1.0,0.0,27.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,120.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124,506/2,2.0,0.0,2.0,0.0,0.0,1.0,0.0,41.0,1.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,40.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125,506/2,2.0,0.0,3.0,0.0,0.0,1.0,0.0,33.0,1.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.6924,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126,512,3.0,1.0,3.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,375.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
127,512,3.0,0.0,2.0,1.0,1.0,1.0,0.0,27.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568.0,160.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
128,512,3.0,0.0,2.0,1.0,1.0,1.0,0.0,27.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.0,150.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129,Rama,4.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,100.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130,Rama,4.0,0.0,3.0,1.0,0.0,0.0,0.0,39.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.30774,300.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131,Sumana,4.0,1.0,1.0,0.0,1.0,0.0,0.0,31.0,1.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
132,Sumana,4.0,1.0,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
133,Sumana,4.0,0.0,2.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,150.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
134,Sumana,4.0,1.0,1.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,625.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
135,Sumana,4.0,1.0,1.0,0.0,1.0,0.0,0.0,38.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,1250.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
136,Sanchita,3.0,0.0,3.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,200.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
137,Sanchita,3.0,1.0,2.0,1.0,0.0,1.0,0.0,29.0,1.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
138,Sanchita,3.0,1.0,2.0,0.0,0.0,1.0,0.0,46.0,1.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,480.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
139,Sanchita,3.0,0.0,2.0,0.0,0.0,1.0,0.0,39.0,1.0,0.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,300.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
140,Sanchita,3.0,1.0,1.0,1.0,0.0,1.0,0.0,25.0,1.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141,Ruma,2.0,1.0,1.0,0.0,0.0,1.0,0.0,48.0,1.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
142,Ruma,2.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,375.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
143,Ila,1.0,0.0,5.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917.3076,192.3077,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
144,Ila,1.0,1.0,2.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
145,Supti,2.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
146,402/3,2.0,0.0,2.0,0.0,1.0,1.0,0.0,26.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,336.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
147,402/8,6.0,1.0,1.0,0.0,0.0,1.0,0.0,41.0,1.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
148,402/2,2.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
149,402/8,6.0,0.0,2.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150,402/8,6.0,1.0,1.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1250.0,1250.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
151,399/3,5.0,0.0,2.0,1.0,1.0,1.0,0.0,22.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
152,416,1.0,0.0,3.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3000.0,200.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
153,416,1.0,0.0,2.0,1.0,0.0,1.0,0.0,31.0,1.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,220.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
154,416,1.0,0.0,2.0,0.0,0.0,1.0,0.0,31.0,1.0,0.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2700.0,200.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
155,399/5,6.0,1.0,1.0,1.0,0.0,1.0,0.0,22.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
156,112/2,4.0,1.0,1.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0,4.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
157,112/2,4.0,1.0,1.0,0.0,1.0,1.0,0.0,46.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
158,112/3,7.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,1.0,0.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
159,112/2,4.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,1.0,0.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
160,112/3,7.0,0.0,2.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,438/2,7.0,0.0,2.0,1.0,0.0,1.0,0.0,34.0,1.0,0.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.0,2000.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
162,438/3,7.0,1.0,1.0,0.0,1.0,1.0,0.0,41.0,1.0,0.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
163,438/2,7.0,1.0,1.0,1.0,0.0,1.0,0.0,27.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,650.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
164,438/2,7.0,1.0,1.0,0.0,0.0,1.0,0.0,42.0,1.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
165,438/3,7.0,1.0,1.0,0.0,1.0,1.0,0.0,41.0,1.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
166,438/3,7.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
167,382/2,3.0,0.0,3.0,0.0,0.0,1.0,0.0,39.0,1.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
168,382/2,3.0,0.0,2.0,0.0,0.0,1.0,0.0,43.0,1.0,0.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
169,402/4,2.0,1.0,1.0,0.0,0.0,0.7690476,1.0,36.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875.0,875.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170,402/7,6.0,0.0,2.0,1.0,0.0,1.0,0.0,24.0,1.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.61536,91.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
171,402/4,2.0,0.0,2.0,0.0,0.0,1.0,0.0,41.0,1.0,0.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
172,402/4,2.0,0.0,2.0,0.0,0.0,1.0,0.0,36.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,144.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
173,402/4,2.0,0.0,2.0,1.0,0.0,1.0,0.0,31.0,1.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.4615,1008.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
174,402/4,2.0,0.0,2.0,0.0,0.0,1.0,0.0,41.0,1.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.6154,154.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
175,349/3,5.0,0.0,5.0,1.0,1.0,1.0,0.0,25.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0,1140.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
176,349/5,5.0,1.0,2.0,0.0,1.0,1.0,0.0,41.0,1.0,0.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
177,311/2,3.0,1.0,1.0,1.0,0.0,1.0,0.0,27.0,1.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
178,311/3,3.0,0.0,2.0,0.0,0.0,1.0,0.0,27.0,1.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
179,349/6,6.0,0.0,2.0,0.0,0.0,1.0,0.0,40.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180,349/6,6.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
181,311/4,4.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,1.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
182,311/4,4.0,0.0,3.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.0,250.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
183,349/4,5.0,1.0,1.0,0.0,1.0,1.0,0.0,45.0,1.0,0.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
184,311/4,4.0,0.0,3.0,0.0,0.0,1.0,0.0,47.0,1.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
185,402/10,7.0,1.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,875.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
